Soil Moisture,Temperature,Humidity,Time,Status
11,21,30,106,0
13,33,32,0,1
33,38,57,108,0
39,30,26,26,1
13,26,20,110,0
20,18,44,75,1
27,41,20,82,1
40,26,41,50,1
42,25,29,109,0
54,19,47,3,1
28,6,29,53,0
63,28,31,96,0
57,6,45,3,0
68,13,27,70,0
46,32,51,5,1
50,13,31,56,0
44,20,68,50,1
69,12,48,89,0
50,43,59,32,1
31,35,61,62,1
79,31,56,86,1
2,11,29,29,1
61,44,55,42,1
28,19,60,46,0
85,29,63,12,0
18,3,60,73,1
86,35,49,6,0
61,11,21,108,0
7,7,56,91,0
88,0,64,43,0
76,21,65,42,1
16,38,20,10,1
53,0,67,20,0
65,42,31,40,1
84,0,28,100,0
12,30,36,29,1
81,25,44,89,1
83,15,47,71,1
90,10,39,103,0
13,28,49,70,1
44,32,33,81,1
3,42,48,25,1
67,2,68,89,0
45,11,26,25,1
83,33,21,9,0
28,12,67,92,0
7,38,43,3,1
18,30,24,39,1
38,24,43,78,1
84,1,42,76,0
1,10,67,80,1
45,36,40,36,1
82,24,57,82,0
55,23,67,2,1
75,37,34,96,0
26,5,26,47,0
47,8,36,87,1
71,37,55,40,1
86,34,49,78,1
13,28,37,50,1
39,34,50,48,1
63,0,37,81,0
16,4,58,36,1
35,3,67,32,1
64,22,53,87,1
14,39,65,100,0
34,8,56,103,0
42,44,48,15,1
65,45,56,13,0
89,43,26,19,0
54,38,54,63,1
51,41,51,95,0
30,4,50,5,0
5,41,34,94,0
74,8,31,100,0
75,37,41,50,1
16,37,57,100,0
57,31,44,4,1
61,20,20,63,0
70,39,22,75,1
29,1,64,105,0
63,3,27,85,0
69,10,48,69,0
59,20,36,51,1
57,9,51,25,1
82,14,52,87,0
68,42,53,24,0
41,39,44,11,1
46,43,67,28,1
83,12,63,52,0
38,7,43,18,1
33,8,37,59,1
48,0,52,7,0
33,2,24,67,0
50,17,35,45,1
21,25,28,105,0
86,42,26,89,1
76,24,65,21,0
58,28,47,91,0
25,15,58,69,0
80,2,69,90,0
86,19,24,3,0
72,37,29,4,0
27,34,66,21,1
38,1,50,49,0
69,5,70,76,0
15,43,34,20,1
30,10,20,89,0
26,37,24,16,1
9,44,38,85,1
32,38,25,56,1
47,43,66,78,1
31,35,58,59,1
33,4,61,29,1
76,31,54,95,0
18,33,60,36,1
50,33,42,10,0
81,8,51,5,0
42,2,50,95,0
36,42,64,46,1
15,14,26,26,1
20,11,60,6,1
24,9,47,17,0
65,34,65,67,1
49,21,32,58,1
36,16,67,86,1
4,31,50,12,1
36,31,46,88,1
69,26,28,54,0
88,39,24,100,0
29,4,62,1,0
81,14,59,45,0
56,31,45,7,1
63,5,34,98,0
31,27,53,69,1
50,27,66,105,0
36,7,68,58,1
90,13,69,56,1
52,31,67,12,1
76,31,47,76,1
45,5,55,52,0
25,17,21,107,0
35,25,54,88,1
75,10,52,34,0
87,38,33,29,0
34,20,30,39,1
67,3,24,90,0
46,13,29,19,1
81,28,52,0,0
18,21,45,103,0
54,5,45,17,1
14,5,22,14,1
50,4,58,32,1
88,33,67,35,0
21,37,57,59,1
50,29,30,14,1
5,34,65,81,1
35,39,65,90,1
13,23,62,6,1
39,19,51,24,1
14,43,22,31,1
20,45,70,28,1
62,22,53,76,1
74,38,23,31,0
87,30,34,17,0
76,23,35,44,1
7,14,59,19,1
85,19,43,75,1
34,37,34,64,1
69,29,27,91,0
39,41,54,45,1
38,12,45,86,0
45,26,20,12,1
52,40,62,35,1
75,14,52,4,0
18,31,47,27,1
27,5,47,101,0
54,40,55,104,0
66,30,23,6,1
42,15,65,43,1
81,11,69,24,0
79,9,46,41,0
18,10,46,17,1
75,26,26,36,0
26,7,29,25,1
55,24,40,46,1
9,13,68,72,1
5,27,32,96,0
82,24,34,103,0
35,5,34,5,0
57,8,27,35,1
3,7,37,47,1
30,32,45,81,1
83,27,58,36,0
47,23,69,55,1
38,20,60,49,0
72,19,63,5,0
64,13,31,83,0
24,2,25,44,0
8,15,31,65,1
3,3,42,110,0
25,38,55,55,1
83,29,30,78,0
24,5,61,107,0
69,41,35,67,1
60,33,47,100,0
16,34,43,70,1
78,44,46,83,1
90,3,54,90,0
89,21,28,67,0
75,13,37,61,1
34,24,43,52,1
11,31,26,19,1
86,31,26,56,1
84,43,47,16,0
75,21,23,104,0
65,11,24,64,0
5,28,50,4,1
68,38,34,9,1
44,23,67,3,1
47,15,54,105,0
58,45,43,74,1
33,45,47,97,0
67,14,44,8,1
28,18,38,57,1
52,28,67,108,0
75,4,36,67,0
48,34,66,106,0
2,28,47,76,1
1,37,31,61,1
86,2,26,7,0
82,15,31,16,0
21,38,27,55,1
28,8,57,45,0
28,21,68,99,0
20,19,21,2,1
60,38,59,39,0
76,10,56,83,0
55,44,63,92,0
82,12,42,63,1
66,41,55,48,1
57,14,69,98,0
88,16,58,1,0
48,22,36,28,1
11,14,59,35,1
76,20,23,49,0
60,35,52,22,0
53,24,40,19,1
81,11,65,65,1
40,29,61,77,1
7,33,26,92,0
52,34,65,84,1
66,21,56,4,1
54,22,27,100,0
22,4,50,33,1
53,7,24,86,0
44,29,43,46,1
60,39,46,67,1
79,34,55,8,0
62,43,41,91,0
27,38,41,20,1
26,28,57,7,1
34,26,50,102,0
63,14,22,102,0
16,45,27,108,0
89,28,58,0,0
56,7,28,42,0
51,9,49,105,0
29,18,35,62,1
44,39,69,60,1
13,16,46,75,1
22,3,69,59,0
18,29,58,10,1
51,23,52,75,1
70,2,37,25,0
15,15,52,39,1
13,2,26,12,1
31,30,62,47,0
4,7,58,9,0
54,24,21,35,1
79,29,70,74,1
8,26,64,19,1
63,9,41,21,0
71,31,47,62,1
6,35,56,75,1
32,35,41,105,0
5,15,31,76,1
15,42,40,108,0
27,34,29,109,0
78,5,54,50,0
34,24,34,104,0
46,16,27,82,0
77,6,67,29,0
47,30,57,101,0
88,10,41,80,1
74,29,35,71,1
22,8,27,102,0
44,45,54,38,1
70,4,51,10,0
73,12,44,99,0
68,14,23,22,0
83,9,48,85,0
67,30,47,69,1
41,23,37,24,1
64,15,40,93,0
24,33,44,47,1
84,23,37,15,0
11,39,61,40,1
46,14,54,10,1
89,13,58,74,0
58,38,36,67,1
75,19,34,28,0
17,21,61,3,1
34,35,24,37,1
2,3,22,0,0
64,4,52,101,0
77,17,55,63,0
48,39,43,12,1
16,26,27,0,1
73,44,27,65,1
74,28,65,62,1
55,30,33,72,1
53,25,23,37,1
2,16,27,83,1
12,9,24,34,1
81,38,57,19,0
62,28,25,12,0
24,27,24,102,0
23,19,64,99,0
34,44,51,33,1
45,32,37,31,1
19,21,47,11,1
70,19,68,8,0
27,24,37,97,0
68,38,54,40,1
78,27,50,88,1
48,0,68,85,0
4,22,63,39,1
42,24,58,65,0
75,33,30,102,0
70,25,32,92,0
68,24,56,51,0
38,18,36,52,1
12,12,44,80,1
73,37,24,14,0
58,24,34,4,1
38,37,48,110,0
57,29,64,61,1
18,39,59,71,1
88,43,41,37,0
82,2,36,71,0
55,23,27,25,1
49,39,25,108,0
41,12,46,104,0
14,7,38,81,1
58,34,57,34,0
34,27,50,34,1
68,34,21,102,0
49,2,42,105,0
52,24,56,7,1
82,7,63,19,0
87,10,68,21,0
71,1,43,61,0
32,11,44,26,1
89,5,38,105,0
87,10,69,71,1
78,23,37,31,0
30,27,68,56,1
87,27,39,29,0
8,12,57,17,1
64,36,21,14,0
16,45,58,14,1
84,2,58,97,0
12,32,35,24,1
3,40,30,67,1
43,9,32,92,0
51,7,42,65,0
84,38,49,97,0
90,7,34,97,0
78,37,62,59,1
9,36,44,99,0
63,40,69,19,0
68,26,27,28,0
32,37,28,14,1
30,30,28,56,1
28,33,68,58,1
74,9,26,63,0
33,10,59,32,1
9,42,21,26,1
67,45,27,12,0
63,27,23,16,0
46,15,26,48,0
90,27,53,91,0
20,37,26,71,1
83,40,42,12,0
80,28,60,3,0
35,7,22,90,0
88,2,59,108,0
38,31,54,27,1
76,9,59,88,0
66,15,38,25,0
11,37,21,70,1
10,21,24,80,1
44,16,50,2,1
11,27,48,60,1
59,39,46,62,1
52,7,54,63,0
35,21,32,19,1
71,30,67,73,1
27,36,49,43,1
51,25,29,24,1
2,2,23,80,1
31,29,62,62,0
82,3,44,10,0
86,43,33,72,1
10,11,33,6,1
15,41,42,77,1
39,39,58,24,1
45,4,24,47,0
40,11,21,48,0
48,3,27,5,0
78,5,37,110,0
86,39,66,29,0
65,5,51,57,0
19,0,26,4,0
56,13,31,13,1
38,20,58,68,0
56,30,34,23,1
81,26,44,40,1
16,18,43,45,1
78,25,52,10,0
84,8,20,60,0
73,10,59,31,0
61,0,47,104,0
32,29,45,34,1
34,1,22,61,0
4,6,21,57,1
70,8,22,27,0
23,35,52,56,1
61,33,54,51,1
81,45,40,22,0
67,40,42,39,0
43,44,45,105,0
2,3,59,54,1
52,19,50,41,1
5,38,26,89,1
82,7,61,33,0
23,19,53,4,1
72,31,39,58,1
58,5,66,98,0
26,33,37,35,1
47,9,64,65,1
84,2,45,28,0
61,3,25,21,0
11,2,20,63,1
22,19,30,77,0
27,33,21,64,1
44,30,38,1,1
79,10,24,52,0
44,19,58,78,0
54,3,61,33,0
85,26,20,43,1
67,43,52,35,0
88,0,35,98,0
56,41,34,11,1
40,1,22,39,1
50,6,49,66,0
60,40,26,77,1
29,29,29,39,1
31,32,37,67,1
36,28,44,23,1
17,42,21,88,1
40,38,54,85,1
69,12,39,2,1
73,20,56,71,0
9,6,60,46,1
44,22,42,85,1
73,0,42,43,0
72,9,50,54,0
84,16,60,57,0
85,44,30,51,1
3,42,50,41,1
85,11,42,22,0
6,31,44,105,0
50,41,23,2,1
49,41,28,100,0
14,8,28,69,1
63,19,51,50,1
29,14,28,49,0
41,30,47,34,1
43,22,33,18,1
18,27,59,87,1
12,9,20,56,1
84,25,40,31,0
35,14,24,0,1
55,27,25,16,1
55,9,50,39,1
85,0,63,59,0
52,26,33,76,1
69,1,32,109,0
26,12,42,8,1
42,19,23,47,0
19,26,65,101,0
90,6,61,71,0
13,9,63,3,0
45,3,49,60,0
61,21,39,73,1
90,4,50,8,0
84,28,35,23,0
23,20,53,94,0
31,31,41,47,1
59,15,33,24,1
66,37,39,56,1
80,2,58,6,0
32,19,30,25,1
84,21,58,35,0
56,32,35,15,0
8,14,49,22,1
79,36,36,39,0
40,42,43,82,1
71,17,52,26,0
58,13,36,90,1
85,11,37,66,1
76,34,44,58,1
13,19,21,2,1
22,7,39,85,1
62,6,23,85,0
19,8,43,78,1
30,13,55,6,1
56,39,29,82,1
80,11,38,52,1
68,23,55,70,1
24,2,40,50,0
54,14,23,9,1
41,45,54,9,1
49,40,22,52,1
2,4,64,56,1
66,25,45,56,1
25,17,22,50,0
14,11,27,0,1
14,27,47,32,1
61,23,55,90,1
73,19,20,52,0
11,9,40,36,0
4,24,55,25,0
48,3,33,90,1
85,16,23,58,0
63,17,66,14,0
83,22,64,27,0
84,39,65,93,0
13,24,44,72,1
7,2,32,96,0
11,31,45,45,1
25,10,20,57,0
32,11,28,84,0
81,17,51,72,0
11,14,51,34,1
72,29,66,8,0
31,9,21,55,0
38,29,30,76,0
63,9,48,50,0
11,1,24,33,0
11,9,28,77,1
82,32,27,54,1
72,43,57,18,0
15,26,68,53,1
54,18,54,5,1
64,13,62,84,0
46,26,70,79,1
54,30,42,60,1
72,25,43,99,0
69,32,41,23,0
74,29,50,101,0
46,16,29,44,0
68,11,53,53,0
33,37,57,23,1
46,31,68,85,1
14,3,70,36,1
38,43,25,5,1
2,25,52,73,1
14,32,20,102,0
26,21,34,39,1
18,14,27,45,1
71,15,38,36,0
22,18,20,110,0
48,28,69,33,1
37,34,47,29,1
40,8,60,56,0
82,24,57,51,0
54,45,36,39,1
24,15,52,15,1
20,43,62,41,1
73,23,29,79,0
7,3,45,0,0
22,15,50,2,1
13,1,61,79,1
53,14,30,41,0
58,3,52,29,0
52,13,47,3,1
13,21,53,57,1
73,36,53,76,1
24,37,46,90,1
81,36,51,29,0
69,2,20,90,0
29,11,20,63,0
30,32,54,11,1
70,13,41,76,1
75,12,36,45,1
7,40,43,109,0
45,38,60,68,1
54,6,26,13,1
1,27,40,66,1
49,21,32,61,1
35,20,52,89,0
43,23,52,104,0
34,42,33,82,1
39,38,38,30,1
11,0,67,95,0
62,17,33,53,1
20,42,58,19,1
70,11,70,1,0
26,44,35,70,1
36,41,27,106,0
53,42,58,99,0
80,17,67,19,0
51,1,55,36,0
6,32,66,9,1
13,36,40,10,1
41,9,43,17,0
83,13,68,106,0
84,7,64,55,1
17,21,22,30,1
36,34,46,72,1
48,29,35,100,0
24,39,27,6,1
56,29,28,54,1
70,18,38,2,0
7,38,53,74,1
61,32,23,108,0
31,31,47,19,1
1,1,53,100,0
69,32,39,35,0
35,12,62,98,0
80,7,49,50,0
5,0,69,9,0
22,39,56,47,1
42,21,41,28,1
54,21,41,61,1
61,33,31,83,1
33,24,37,50,1
23,0,28,109,0
34,39,45,73,1
24,44,66,60,1
8,38,65,7,1
86,44,49,105,0
16,7,52,3,0
71,2,65,57,1
51,13,55,1,1
53,41,20,59,1
24,41,69,84,1
61,23,25,67,0
75,27,45,81,1
7,4,63,89,1
71,10,42,36,0
53,3,32,97,0
38,10,56,31,1
34,21,33,102,0
79,1,40,7,0
27,33,66,56,1
23,42,22,35,1
75,22,45,75,1
46,40,37,62,1
59,25,63,6,1
76,7,39,18,0
46,20,43,72,1
7,19,65,85,1
20,37,63,47,1
13,13,22,17,1
49,34,20,79,1
21,0,34,91,0
36,23,23,71,1
56,28,48,4,1
63,26,41,53,1
60,8,68,83,1
85,12,55,67,0
79,43,42,43,1
6,39,57,92,0
4,29,53,33,1
64,7,46,57,0
72,11,43,100,0
62,18,40,5,1
55,35,48,37,1
88,34,68,61,1
6,29,39,69,1
6,38,32,88,1
77,18,43,81,1
12,3,56,29,1
2,13,40,81,1
31,15,64,31,1
30,34,52,18,1
68,26,26,101,0
5,37,45,43,1
55,21,23,105,0
29,6,41,34,1
87,21,63,63,0
59,24,37,64,1
79,42,41,20,0
29,27,59,77,1
62,42,66,83,1
11,41,63,107,0
56,5,52,107,0
67,3,33,6,0
81,12,56,22,0
53,23,21,46,1
8,39,55,72,1
41,19,35,94,0
7,30,31,57,1
62,20,31,54,0
50,32,26,75,1
52,35,61,27,0
28,28,58,16,1
28,36,61,43,1
53,1,30,4,0
25,24,58,85,0
41,42,68,16,1
32,40,70,29,1
23,37,35,63,1
80,12,65,15,0
9,4,32,7,0
14,2,45,96,0
25,31,36,55,1
65,34,50,80,1
80,8,43,81,0
30,11,67,108,0
14,21,60,106,0
69,36,54,57,1
30,23,49,53,1
35,10,38,86,1
24,19,36,63,1
63,34,53,32,0
14,0,43,36,0
51,34,46,21,0
78,39,23,67,1
55,29,51,42,1
45,15,50,7,1
82,6,44,100,0
19,16,45,28,0
30,29,22,42,1
77,11,50,88,0
75,24,51,70,1
59,10,37,30,1
25,20,37,39,1
30,31,63,87,1
64,40,47,15,0
80,33,29,56,1
79,31,70,104,0
81,15,44,53,1
36,10,62,96,0
69,43,26,71,1
9,21,60,90,1
50,37,66,19,1
33,14,62,4,1
40,39,34,12,1
16,24,58,94,0
43,42,63,39,1
31,23,21,24,1
61,18,66,99,0
47,22,32,60,1
32,12,69,79,1
51,40,66,39,1
82,13,40,29,0
64,2,47,84,0
78,13,38,94,0
39,32,35,50,1
61,17,67,42,1
32,19,37,62,1
26,1,55,107,0
10,45,53,53,1
8,35,23,83,1
72,45,22,104,0
61,18,66,108,0
84,19,66,53,1
34,17,61,68,0
86,12,28,106,0
40,6,31,26,1
87,45,48,2,0
62,17,49,19,0
54,12,69,42,1
9,41,40,30,1
58,16,66,48,1
34,32,70,74,1
59,2,44,55,0
29,20,27,64,0
18,1,70,105,0
28,41,56,94,0
74,10,54,36,0
71,35,20,100,0
6,17,28,108,0
10,25,69,37,1
52,44,27,66,1
14,12,56,12,1
29,21,44,56,1
3,45,38,90,1
74,20,41,37,0
65,28,36,19,0
67,27,65,69,1
45,43,30,5,1
54,25,29,80,0
23,26,21,29,1
37,29,62,57,0
20,32,43,37,1
48,16,61,109,0
84,33,23,24,0
81,28,43,102,0
39,18,40,110,0
80,15,34,53,1
76,25,33,13,0
25,38,62,86,1
15,39,69,67,1
35,31,42,75,1
53,4,31,6,0
18,6,36,93,0
64,29,24,33,0
29,31,67,100,0
73,41,36,100,0
87,42,28,35,0
6,39,55,58,1
79,24,67,46,1
30,29,47,70,1
50,35,22,80,1
9,39,49,46,1
56,31,30,105,0
30,4,51,51,0
56,12,37,4,1
9,31,44,12,1
1,34,53,96,0
2,3,24,64,1
20,24,56,25,0
71,12,52,98,0
37,23,30,8,1
72,1,26,78,0
30,26,59,86,0
50,19,20,85,0
12,7,29,13,1
84,26,65,69,1
59,21,51,25,1
13,11,46,0,1
31,39,34,97,0
44,36,57,93,0
65,25,66,3,1
72,34,68,40,1
7,30,41,34,1
56,0,53,52,0
88,0,54,68,0
58,24,25,76,0
11,36,43,15,1
33,44,46,58,1
36,33,51,11,1
72,29,48,47,1
90,15,39,41,1
51,28,64,99,0
20,29,59,12,1
73,5,65,107,0
6,32,38,6,1
28,7,66,82,1
43,0,66,64,0
80,3,49,59,0
26,30,20,51,1
3,17,21,88,1
85,27,26,89,1
12,1,69,105,0
18,32,43,56,1
27,20,68,32,1
9,3,59,18,1
88,13,44,102,0
52,34,66,81,1
51,40,36,94,0
2,8,22,77,1
19,43,62,42,1
74,29,69,96,0
73,36,60,76,1
62,22,65,34,0
72,28,57,86,1
14,41,41,3,1
37,9,58,37,0
88,11,52,69,0
75,26,28,35,0
43,33,38,98,0
31,32,28,35,1
76,20,45,20,0
9,43,24,25,1
58,0,20,11,0
66,4,58,10,0
79,5,25,17,0
46,10,36,86,1
56,43,38,86,1
47,23,54,36,1
57,37,38,76,1
65,24,48,25,0
20,9,38,23,0
42,13,61,39,1
72,42,56,54,1
58,4,60,94,0
8,16,30,6,1
65,38,52,10,0
69,16,60,56,0
21,1,27,74,0
47,22,38,5,1
3,41,25,78,1
56,35,63,38,0
41,43,57,24,1
44,7,34,5,0
44,41,39,43,1
39,44,25,56,1
58,12,28,31,1
37,17,21,21,1
71,39,38,60,1
9,39,39,79,1
67,5,31,88,0
78,1,38,68,0
6,26,48,56,1
76,21,60,2,0
50,4,46,101,0
71,10,58,13,0
3,8,57,42,1
80,41,34,47,1
48,38,25,77,1
2,33,64,23,1
24,22,42,35,1
7,26,57,56,1
33,39,35,109,0
66,1,63,89,0
65,45,62,20,0
84,21,45,105,0
76,22,33,48,1
84,3,28,21,0
57,27,38,47,1
8,36,57,25,1
12,38,67,31,1
74,23,24,48,0
61,15,37,6,1
10,7,24,70,1
7,23,37,47,1
83,44,42,66,1
43,45,21,101,0
82,39,30,60,1
14,27,38,91,0
24,28,20,48,1
74,1,61,29,0
22,19,69,15,1
37,37,34,58,1
57,21,69,88,1
11,41,46,18,1
25,22,30,53,0
65,25,65,1,1
35,34,35,33,1
24,4,43,99,0
15,27,47,88,1
23,45,69,44,1
29,7,24,42,0
53,25,38,45,1
38,39,65,96,0
14,45,52,109,0
27,13,65,47,1
87,7,38,95,0
30,18,28,70,0
14,18,34,108,0
7,15,65,40,1
1,40,69,69,1
18,37,20,81,1
90,43,43,41,1
12,14,24,72,1
58,15,54,2,1
42,10,57,57,0
84,6,63,4,0
33,33,24,29,1
28,42,25,84,1
49,34,70,71,1
34,14,20,48,0
29,33,64,6,1
6,20,44,72,1
59,35,41,21,0
16,28,62,59,1
59,22,46,28,1
17,30,53,104,0
47,5,26,29,1
36,35,41,89,1
56,9,38,41,1
71,30,27,7,0
52,10,36,19,1
87,1,67,56,0
65,44,23,18,0
53,40,55,16,1
37,39,65,64,1
25,39,38,1,1
16,15,37,70,1
67,21,27,1,1
44,41,36,96,0
41,33,49,90,1
64,5,69,94,0
38,13,52,9,1
37,35,25,31,1
65,18,21,26,0
66,12,22,43,0
30,34,63,42,1
81,20,23,26,0
28,45,54,23,1
64,36,66,58,1
47,18,46,79,1
46,12,33,27,1
67,7,23,92,0
86,11,61,59,0
80,22,55,107,0
15,9,33,108,0
13,35,21,81,1
27,15,64,78,1
48,33,60,87,1
62,16,59,51,0
35,36,62,15,1
84,23,45,68,1
31,23,62,76,0
18,9,67,97,0
58,41,45,42,1
74,39,24,32,0
3,44,31,70,1
62,28,49,88,1
17,32,26,41,1
56,26,57,94,0
79,1,62,58,0
34,11,66,101,0
58,35,28,47,1
16,41,31,45,1
28,22,34,44,1
23,3,57,42,0
53,8,44,3,0
39,30,44,14,1
63,4,46,72,0
80,15,39,77,1
38,12,27,65,0
82,36,55,78,1
53,8,50,74,0
75,33,60,45,1
41,3,25,68,0
69,3,42,4,0
33,14,33,78,1
62,41,52,35,0
39,39,22,33,1
22,14,39,109,0
41,31,28,71,1
89,5,21,91,0
12,23,43,86,1
21,13,63,101,0
29,18,69,98,0
76,9,22,81,0
32,11,69,100,0
9,17,29,38,1
47,33,46,59,1
29,1,51,6,0
88,7,39,32,0
19,40,70,105,0
61,36,22,24,0
44,33,63,26,1
22,11,69,3,1
48,41,22,24,1
63,42,45,69,1
66,16,22,56,0
68,22,56,109,0
63,20,26,102,0
26,35,57,110,0
78,41,47,91,0
78,31,64,110,0
9,34,55,86,1
43,17,34,1,1
26,26,27,57,0
48,11,45,15,1
26,15,63,86,0
6,39,42,26,1
49,39,57,4,1
44,1,60,103,0
33,9,24,91,0
59,36,47,41,1
61,0,59,101,0
69,24,36,46,1
2,27,31,78,1
39,38,60,43,1
20,0,48,57,1
61,10,68,70,1
34,31,63,101,0
7,45,29,31,1
2,8,66,70,1
46,45,45,17,1
68,6,29,70,0
76,42,64,42,1
44,2,38,96,0
27,28,28,104,0
87,30,22,110,0
77,23,50,103,0
52,21,43,23,1
49,2,61,67,0
24,18,21,3,1
62,20,49,60,1
20,44,22,58,1
44,19,50,17,1
59,8,46,70,0
68,8,35,50,1
6,12,42,46,1
19,28,42,41,1
45,4,40,83,0
45,15,59,40,0
38,6,53,106,0
25,38,32,31,1
89,40,22,0,0
51,40,57,49,1
21,40,39,71,1
32,20,52,87,0
13,2,65,25,1
44,14,70,88,1
72,23,57,62,0
1,7,36,80,1
19,1,63,0,0
32,15,46,62,1
76,4,52,104,0
22,43,61,20,1
33,32,41,88,1
83,45,24,65,1
3,3,22,53,1
6,38,41,48,1
83,2,37,54,0
47,13,35,8,1
84,44,34,44,1
48,0,55,24,0
50,19,28,21,1
83,10,49,71,0
85,31,52,19,0
11,5,57,40,1
65,40,35,67,1
24,38,21,9,1
59,6,69,28,1
59,33,23,29,1
30,43,53,106,0
38,5,68,5,0
88,6,20,100,0
19,38,20,45,1
48,12,34,62,1
35,31,34,48,1
15,0,31,9,0
47,26,23,12,1
10,42,69,67,1
83,45,24,31,0
44,32,43,72,1
50,28,47,12,1
89,32,46,64,1
62,34,61,100,0
33,21,47,15,1
16,4,20,2,0
63,2,26,54,0
24,8,39,18,0
62,28,60,41,0
67,24,22,8,1
43,26,37,92,0
82,11,66,86,1
25,23,54,53,1
65,31,30,22,0
74,8,68,68,1
27,4,37,102,0
11,13,56,38,1
88,14,37,27,0
79,21,38,55,1
86,45,38,56,1
38,36,33,26,1
17,30,60,101,0
88,13,28,86,0
30,38,28,93,0
59,5,27,27,1
18,17,40,108,0
76,22,31,66,0
74,40,39,32,0
17,24,30,22,1
56,17,41,29,1
63,7,47,70,0
71,14,31,46,0
83,35,60,20,0
71,18,20,10,0
34,39,26,92,0
74,9,29,75,0
58,10,67,97,0
1,34,32,96,0
88,4,24,75,0
67,32,27,94,0
71,25,37,27,0
17,3,30,10,1
75,27,66,110,0
10,29,25,34,1
67,42,40,69,1
41,34,24,38,1
86,13,50,72,0
43,21,40,89,1
45,11,37,13,1
20,44,33,51,1
35,31,27,35,1
65,30,70,98,0
78,36,59,106,0
18,40,45,95,0
33,5,61,93,0
47,17,70,107,0
68,36,45,89,1
64,13,43,37,0
86,22,20,35,0
13,42,35,3,1
57,11,35,107,0
8,30,41,52,1
85,33,54,84,1
44,32,67,74,1
45,9,48,42,0
68,19,63,6,1
40,15,56,74,0
27,41,40,25,1
14,4,33,89,1
38,24,43,103,0
37,36,64,7,1
19,7,42,35,1
15,26,24,22,1
56,26,20,50,1
14,4,49,104,0
72,29,51,80,1
15,38,30,27,1
38,3,70,56,0
63,32,52,55,1
89,28,45,86,1
55,8,28,58,0
38,9,46,52,0
48,33,57,90,1
10,42,59,5,1
42,27,27,16,1
71,17,41,102,0
48,4,41,37,1
34,21,47,18,1
71,6,41,95,0
56,10,25,103,0
2,18,27,16,1
38,19,66,73,1
8,36,48,91,0
54,21,23,34,1
22,32,30,30,1
21,35,38,43,1
86,12,50,81,0
1,20,70,12,1
53,41,27,21,1
33,45,24,42,1
50,25,70,47,1
86,39,31,90,1
56,15,52,20,1
27,5,68,59,1
9,13,57,108,0
17,22,53,47,1
76,26,68,76,1
59,27,46,23,1
71,21,38,69,1
27,7,33,62,1
82,29,45,31,0
16,22,47,30,1
61,30,43,88,1
50,33,27,80,1
3,10,42,76,1
72,16,35,39,0
5,20,68,93,0
60,0,63,51,0
40,28,31,89,0
73,37,37,40,1
61,20,62,80,0
41,10,36,21,1
43,41,27,10,1
46,16,68,88,1
57,28,63,98,0
52,25,41,23,1
74,31,60,88,1
33,45,39,91,0
23,8,58,68,0
48,32,30,37,1
59,20,23,64,0
61,43,20,68,1
79,8,22,48,0
79,7,22,71,0
17,27,37,72,1
4,3,32,93,0
13,41,54,32,1
49,39,27,95,0
70,35,48,105,0
56,45,26,14,1
65,21,21,73,1
39,28,70,13,1
57,16,48,56,0
13,24,49,91,0
33,11,52,14,1
24,15,45,72,1
3,10,59,18,1
11,4,50,90,1
15,8,69,8,0
60,11,63,51,0
48,1,35,11,0
46,30,35,99,0
35,19,43,38,1
90,34,53,72,1
59,7,32,2,0
63,42,40,65,1
28,15,33,61,1
29,24,60,82,0
53,10,54,98,0
14,34,63,62,1
61,25,46,71,1
55,26,61,104,0
90,18,46,30,0
4,10,64,110,0
25,35,66,100,0
75,5,40,41,0
62,39,32,66,1
6,8,27,70,1
42,37,51,104,0
56,1,27,28,0
70,22,39,57,1
5,38,55,85,1
34,3,55,42,0
24,43,40,92,0
79,6,47,104,0
85,35,34,4,0
57,6,45,99,0
58,43,31,32,1
70,14,49,92,0
24,28,53,7,1
73,32,42,13,0
27,26,23,39,1
46,39,70,87,1
47,8,70,99,0
10,44,49,18,1
2,24,59,17,0
15,18,64,15,1
50,0,60,29,0
69,12,28,29,0
15,15,22,75,1
66,35,47,23,0
49,0,54,16,0
14,27,48,6,1
33,15,31,39,1
2,31,31,109,0
35,23,54,56,1
24,5,20,47,0
79,33,36,31,0
5,5,57,3,0
27,31,40,77,1
15,35,58,58,1
29,11,47,86,0
75,7,65,20,0
86,19,52,76,0
13,24,29,110,0
79,25,63,22,0
56,2,49,55,0
66,22,58,55,0
6,26,56,53,1
42,34,24,49,1
26,1,63,60,0
60,40,54,37,0
21,11,36,42,1
15,36,39,33,1
58,32,20,61,1
71,27,54,21,0
68,28,36,106,0
23,15,21,78,0
29,17,45,69,1
68,17,67,64,1
13,45,37,64,1
9,34,54,24,1
81,23,27,16,0
1,36,69,7,1
18,36,70,34,1
15,39,49,34,1
31,27,64,109,0
2,1,21,2,0
62,10,54,96,0
4,14,55,30,1
37,26,61,20,1
43,26,59,23,1
69,21,54,100,0
68,43,26,49,1
78,20,53,82,0
12,5,46,58,1
80,34,63,73,1
39,34,37,41,1
69,28,21,74,1
56,6,38,26,1
16,3,34,92,0
80,22,69,28,0
53,4,26,53,0
20,21,30,10,1
12,31,35,33,1
5,5,49,108,0
85,2,22,106,0
40,8,60,14,0
